;	V3 text file written for MicroBrightField products.
          ( 1177.26  -226.34  -572.81     0.88)  ; 23
          ( 1176.49  -226.36  -572.76     0.22)  ; 24
          ( 1175.85  -226.97  -572.66     0.22)  ; 25
          ( 1175.56  -227.67  -574.11     0.52)  ; 26
          ( 1176.24  -228.75  -574.96     0.29)  ; 27
          ( 1175.77  -228.83  -576.44     0.66)  ; 28
          ( 1175.44  -229.26  -577.83     1.11)  ; 29
          ( 1175.77  -230.78  -578.29     2.28)  ; 30
          ( 1174.79  -231.35  -580.11     1.33)  ; 31
          ( 1173.99  -232.72  -579.16     0.22)  ; 32
          ( 1173.55  -233.69  -579.09     0.37)  ; 33
          ( 1172.88  -235.04  -578.95     0.22)  ; 34
          ( 1172.52  -235.93  -580.05     0.52)  ; 35
          ( 1172.60  -237.42  -580.39     0.37)  ; 36
          ( 1172.56  -238.66  -580.55     0.44)  ; 37
          ( 1172.44  -240.52  -580.76     0.37)  ; 38
          ( 1172.55  -241.29  -581.89     1.03)  ; 39
          ( 1172.83  -242.44  -582.20     1.40)  ; 40
          ( 1172.83  -243.54  -582.36     0.22)  ; 41
          ( 1172.59  -244.11  -582.40     0.22)  ; 42
          ( 1172.24  -244.86  -582.88     0.88)  ; 43
          ( 1172.19  -245.28  -583.31     1.11)  ; 44
          ( 1172.08  -246.27  -583.41     0.29)  ; 45
          ( 1171.81  -247.69  -583.49     0.29)  ; 46
          ( 1171.45  -248.62  -583.77     0.29)  ; 47
          ( 1171.20  -249.15  -584.21     0.29)  ; 48
          ( 1171.49  -250.62  -584.58     0.29)  ; 49
          ( 1171.59  -251.66  -585.13     0.88)  ; 50
          ( 1171.77  -252.39  -585.66     0.37)  ; 51
          ( 1171.73  -253.35  -585.91     0.37)  ; 52
          ( 1171.33  -254.47  -585.89     0.37)  ; 53
          ( 1170.94  -256.02  -586.72     1.33)  ; 54
          ( 1170.59  -257.17  -586.72     0.37)  ; 55
          ( 1169.95  -258.16  -586.55     0.22)  ; 56
          ( 1169.35  -258.68  -586.31     0.22)  ; 57
          ( 1169.05  -259.68  -586.31     0.44)  ; 58
          ( 1169.30  -261.00  -586.64     0.29)  ; 59
          ( 1168.76  -261.66  -586.94     0.29)  ; 60
          ( 1168.39  -262.28  -587.72     0.52)  ; 61
          ( 1168.36  -262.88  -588.00     0.88)  ; 62
          ( 1168.44  -263.74  -588.17     1.03)  ; 63
          ( 1168.17  -265.06  -588.16     0.22)  ; 64
          ( 1167.98  -266.26  -588.25     0.74)  ; 65
          ( 1168.16  -267.02  -588.45     1.11)  ; 66
          ( 1168.22  -267.69  -588.65     0.37)  ; 67
          ( 1168.24  -268.44  -588.97     0.37)  ; 68
           Normal
        |
          ( 1190.10  -208.27  -565.79     0.59)  ; 1, R-1-2-2-2
          ( 1189.78  -209.27  -565.85     0.37)  ; 2
          ( 1189.23  -210.64  -566.39     0.74)  ; 3
          ( 1188.83  -211.99  -566.59     0.44)  ; 4
          ( 1188.78  -212.92  -566.70     0.44)  ; 5
          ( 1188.92  -213.94  -566.92     0.88)  ; 6
          ( 1189.33  -215.20  -567.25     0.88)  ; 7
          ( 1189.97  -217.00  -567.85     0.52)  ; 8
          ( 1189.46  -218.71  -567.85     0.74)  ; 9
          ( 1188.47  -220.43  -567.60     0.96)  ; 10
          ( 1187.78  -222.56  -567.56     1.40)  ; 11
          ( 1187.31  -223.98  -567.54     0.96)  ; 12
          ( 1187.16  -225.13  -567.63     0.52)  ; 13
          ( 1187.05  -226.02  -567.71     1.33)  ; 14
          ( 1186.99  -227.05  -567.84     1.33)  ; 15
          ( 1186.86  -228.72  -568.01     0.52)  ; 16
          ( 1187.12  -230.13  -568.36     1.03)  ; 17
          ( 1186.96  -231.72  -568.59     0.88)  ; 18
          ( 1186.79  -233.14  -569.19     0.66)  ; 19
          ( 1186.29  -234.26  -569.16     0.59)  ; 20
          ( 1185.48  -235.06  -569.28     0.81)  ; 21
          ( 1185.00  -236.17  -569.20     0.66)  ; 22
          ( 1184.41  -237.11  -569.04     1.55)  ; 23
          ( 1183.68  -237.48  -569.14     1.69)  ; 24
          ( 1182.66  -239.04  -569.11     0.52)  ; 25
          ( 1181.75  -240.56  -569.42     1.11)  ; 26
          ( 1181.04  -241.62  -569.49     0.52)  ; 27
          ( 1180.32  -242.74  -569.42     0.44)  ; 28
          ( 1179.87  -243.92  -569.44     0.44)  ; 29
          ( 1179.40  -244.90  -569.63     0.74)  ; 30
          ( 1178.82  -245.99  -570.36     1.40)  ; 31
          ( 1178.43  -247.10  -570.88     1.69)  ; 32
          ( 1177.81  -248.80  -570.83     0.66)  ; 33
          ( 1177.62  -250.11  -570.91     0.44)  ; 34
          ( 1177.82  -250.81  -570.18     0.44)  ; 35
          ( 1177.80  -251.67  -568.53     1.03)  ; 36
          ( 1176.99  -252.57  -568.19     0.66)  ; 37
          ( 1176.66  -253.94  -568.21     0.44)  ; 38
          ( 1176.93  -254.79  -568.47     0.44)  ; 39
          ( 1177.41  -255.93  -568.90     0.81)  ; 40
          ( 1177.84  -257.24  -569.31     1.40)  ; 41
          ( 1178.62  -258.53  -569.70     0.66)  ; 42
          ( 1178.88  -259.15  -569.31     0.44)  ; 43
          ( 1179.08  -260.45  -569.20     0.96)  ; 44
          ( 1178.72  -261.78  -569.15     1.25)  ; 45
          ( 1178.91  -263.41  -568.00     0.37)  ; 46
          ( 1178.74  -264.32  -567.91     0.37)  ; 47
          ( 1178.71  -265.06  -567.88     0.66)  ; 48
          ( 1178.91  -266.23  -567.60     0.59)  ; 49
          ( 1178.73  -267.64  -567.71     0.81)  ; 50
          ( 1178.62  -269.20  -567.83     0.52)  ; 51
          ( 1178.47  -270.75  -567.99     0.96)  ; 52
          ( 1178.29  -272.06  -568.09     0.52)  ; 53
          ( 1178.01  -273.58  -568.17     0.88)  ; 54
          ( 1178.07  -274.38  -568.05     0.88)  ; 55
          ( 1178.34  -275.54  -567.89     0.52)  ; 56
          ( 1178.34  -276.32  -567.94     0.74)  ; 57
          ( 1178.03  -277.73  -568.60     1.18)  ; 58
          ( 1177.59  -279.61  -568.80     0.44)  ; 59
          ( 1177.43  -280.44  -568.84     0.44)  ; 60
          ( 1177.25  -281.35  -568.28     0.66)  ; 61
          ( 1177.39  -282.75  -568.41     0.44)  ; 62
          ( 1177.09  -283.85  -568.42     0.81)  ; 63
          ( 1177.07  -285.03  -568.19     0.96)  ; 64
          ( 1177.22  -286.39  -568.06     0.59)  ; 65
          ( 1177.63  -287.72  -568.26     0.37)  ; 66
          ( 1177.89  -288.75  -568.41     0.37)  ; 67
          ( 1178.02  -289.60  -568.26     0.37)  ; 68
          ( 1178.05  -291.13  -568.10     0.37)  ; 69
           Normal
        )  ;  End of split
      )  ;  End of split
    )  ;  End of split
  |
    ( 1204.76  -164.47  -557.49     3.24)  ; 1, R-2
    ( 1205.36  -165.51  -557.88     3.39)  ; 2
    (
      ( 1206.75  -165.56  -557.17     1.03)  ; 1, R-2-1
      ( 1208.42  -166.62  -558.04     1.03)  ; 2
      ( 1209.85  -166.91  -558.41     1.03)  ; 3
      ( 1211.65  -166.89  -559.05     1.03)  ; 4
      ( 1212.96  -166.82  -559.71     1.03)  ; 5
      ( 1214.83  -166.72  -560.65     1.33)  ; 6
      ( 1215.76  -166.73  -561.26     1.33)  ; 7
      ( 1216.80  -166.00  -564.34     1.62)  ; 8
      ( 1217.78  -165.94  -566.53     1.40)  ; 9
      ( 1217.76  -166.30  -568.60     1.25)  ; 10
      ( 1217.92  -167.94  -568.93     1.11)  ; 11
      ( 1218.12  -169.52  -569.26     1.11)  ; 12
      ( 1218.39  -171.04  -569.63     1.11)  ; 13
      ( 1218.38  -172.23  -569.80     1.11)  ; 14
      ( 1218.93  -174.04  -570.35     1.11)  ; 15
      ( 1219.16  -175.09  -570.29     1.11)  ; 16
      ( 1219.48  -176.19  -570.15     1.11)  ; 17
      ( 1220.11  -178.05  -570.67     1.18)  ; 18
      ( 1220.66  -179.86  -571.23     1.18)  ; 19
      ( 1221.10  -182.14  -571.72     1.03)  ; 20
      ( 1220.89  -183.45  -572.42     1.03)  ; 21
      ( 1220.65  -185.47  -573.63     1.11)  ; 22
      ( 1220.35  -187.21  -574.54     1.03)  ; 23
      ( 1220.23  -189.14  -575.65     1.25)  ; 24
      ( 1220.35  -190.28  -577.25     1.55)  ; 25
      ( 1220.70  -191.19  -577.97     1.55)  ; 26
      ( 1221.03  -192.32  -579.53     1.33)  ; 27
      ( 1221.17  -192.45  -581.25     1.47)  ; 28
      ( 1221.93  -193.11  -584.17     2.21)  ; 29
      (
        ( 1221.31  -191.95  -588.59     1.69)  ; 1, R-2-1-1
        ( 1222.78  -193.07  -589.78     0.88)  ; 2
        ( 1223.71  -193.76  -591.44     0.88)  ; 3
        ( 1225.20  -193.79  -592.74     0.66)  ; 4
        ( 1225.87  -193.42  -594.05     0.88)  ; 5
        ( 1225.77  -193.38  -595.96     1.92)  ; 6
        ( 1226.04  -192.63  -598.03     2.50)  ; 7
        ( 1226.64  -193.60  -598.54     2.50)  ; 8
        ( 1227.05  -194.68  -599.53     0.74)  ; 9
        (
          ( 1226.10  -195.66  -599.11     0.29)  ; 1, R-2-1-1-1
          ( 1225.70  -196.42  -599.91     1.11)  ; 2
          ( 1225.48  -197.21  -599.91     1.33)  ; 3
          ( 1225.26  -198.60  -600.69     0.44)  ; 4
          ( 1224.89  -199.18  -601.34     0.44)  ; 5
          ( 1224.31  -199.61  -602.74     0.74)  ; 6
          ( 1223.53  -200.21  -603.24     0.59)  ; 7
          ( 1222.41  -200.59  -604.09     0.44)  ; 8
          ( 1221.82  -200.96  -604.11     0.44)  ; 9
          ( 1221.70  -201.61  -605.02     0.37)  ; 10
          ( 1221.75  -202.49  -606.55     0.37)  ; 11
          ( 1221.42  -202.66  -608.51     0.74)  ; 12
          ( 1222.03  -203.84  -609.06     2.06)  ; 13
          ( 1221.47  -204.08  -611.40     1.33)  ; 14
          ( 1222.36  -204.76  -612.15     0.44)  ; 15
          ( 1222.53  -204.72  -613.39     0.44)  ; 16
          ( 1223.38  -204.31  -614.65     1.03)  ; 17
          ( 1223.66  -205.16  -614.91     0.74)  ; 18
          ( 1223.76  -205.72  -615.45     0.37)  ; 19
          ( 1223.02  -206.28  -618.29     0.88)  ; 20
          ( 1223.21  -207.14  -618.51     0.44)  ; 21
          ( 1222.99  -207.87  -619.19     1.77)  ; 22
          ( 1223.20  -208.49  -620.14     1.99)  ; 23
          ( 1223.34  -208.27  -622.69     0.44)  ; 24
          ( 1222.97  -209.25  -623.40     0.29)  ; 25
           Normal
        |
          ( 1226.94  -195.19  -600.22     0.29)  ; 1, R-2-1-1-2
          ( 1227.03  -196.64  -600.35     0.29)  ; 2
          ( 1226.80  -197.65  -601.20     0.37)  ; 3
          ( 1226.26  -198.51  -603.15     0.88)  ; 4
          ( 1224.76  -199.42  -604.98     0.81)  ; 5
          ( 1223.84  -199.32  -606.59     0.81)  ; 6
          ( 1224.07  -199.01  -607.55     1.33)  ; 7
          ( 1224.19  -198.63  -608.64     1.55)  ; 8
          ( 1224.84  -198.55  -610.11     0.44)  ; 9
          ( 1225.28  -198.91  -610.60     0.29)  ; 10
          ( 1226.01  -200.29  -611.17     1.25)  ; 11
          ( 1226.75  -200.32  -611.69     1.25)  ; 12
          ( 1227.44  -199.91  -613.28     0.44)  ; 13
          ( 1228.20  -200.42  -613.67     0.66)  ; 14
          ( 1229.56  -200.71  -614.41     0.37)  ; 15
          ( 1230.10  -200.83  -614.70     0.81)  ; 16
          ( 1230.84  -201.33  -615.15     0.81)  ; 17
          ( 1231.43  -201.59  -615.49     0.29)  ; 18
          ( 1231.72  -202.10  -617.01     0.29)  ; 19
          ( 1231.81  -202.83  -617.97     0.59)  ; 20
          ( 1231.86  -204.06  -618.19     1.40)  ; 21
          ( 1232.13  -204.58  -618.74     1.55)  ; 22
          ( 1232.96  -205.33  -620.22     0.22)  ; 23
          ( 1233.56  -205.90  -621.16     0.96)  ; 24
          ( 1233.65  -206.60  -621.99     1.18)  ; 25
          ( 1233.68  -207.24  -622.79     1.18)  ; 26
          ( 1233.91  -208.08  -623.70     0.81)  ; 27
          ( 1234.52  -208.27  -624.66     1.84)  ; 28
          ( 1234.84  -208.05  -626.21     2.06)  ; 29
          ( 1236.51  -208.73  -627.16     0.22)  ; 30
          ( 1237.15  -209.04  -627.54     0.22)  ; 31
          ( 1236.70  -209.09  -630.04     0.96)  ; 32
          ( 1236.88  -210.06  -630.28     1.25)  ; 33
          ( 1237.31  -211.20  -630.80     0.44)  ; 34
          ( 1237.87  -211.61  -631.14     0.29)  ; 35
          ( 1238.23  -211.60  -632.14     0.29)  ; 36
          ( 1238.76  -210.85  -633.59     0.29)  ; 37
          ( 1239.18  -211.64  -633.93     0.59)  ; 38
          ( 1239.47  -212.53  -635.36     0.52)  ; 39
          ( 1240.50  -213.62  -636.66     1.69)  ; 40
          ( 1239.91  -213.99  -638.31     1.03)  ; 41
          ( 1240.30  -214.72  -639.58     0.44)  ; 42
          ( 1240.66  -215.15  -639.82     0.44)  ; 43
          ( 1240.98  -215.95  -640.10     0.22)  ; 44
          ( 1240.36  -217.46  -640.01     0.22)  ; 45
          ( 1240.54  -218.11  -640.20     0.22)  ; 46
          ( 1241.10  -218.76  -640.71     1.47)  ; 47
          ( 1241.39  -219.10  -641.33     1.69)  ; 48
          ( 1242.36  -220.25  -642.13     0.37)  ; 49
          ( 1242.42  -221.08  -643.78     0.29)  ; 50
          ( 1242.73  -221.97  -644.14     1.25)  ; 51
          ( 1242.70  -222.43  -645.27     1.47)  ; 52
          ( 1242.77  -223.42  -646.75     0.88)  ; 53
          ( 1242.55  -224.62  -646.89     0.22)  ; 54
          ( 1242.74  -225.79  -647.15     1.03)  ; 55
          ( 1243.16  -226.58  -647.49     1.03)  ; 56
          ( 1243.93  -227.80  -648.06     0.29)  ; 57
          ( 1244.76  -228.09  -648.54     0.29)  ; 58
          ( 1245.08  -228.88  -648.81     0.29)  ; 59
          ( 1244.81  -229.43  -648.76     0.29)  ; 60
          ( 1244.94  -230.04  -648.91     0.52)  ; 61
          ( 1245.20  -230.68  -649.15     0.29)  ; 62
          ( 1245.48  -231.50  -650.29     1.11)  ; 63
          ( 1245.47  -231.79  -650.40     1.11)  ; 64
          ( 1245.64  -232.35  -650.56     1.11)  ; 65
          ( 1246.67  -232.93  -651.17     0.29)  ; 66
          ( 1247.13  -233.66  -651.52     0.29)  ; 67
          ( 1247.34  -234.06  -651.69     1.03)  ; 68
          ( 1247.57  -234.69  -652.04     1.25)  ; 69
          ( 1248.18  -235.51  -652.61     0.59)  ; 70
          ( 1248.89  -236.17  -653.08     0.29)  ; 71
          ( 1249.42  -237.36  -653.51     0.29)  ; 72
          ( 1249.65  -238.37  -654.33     0.29)  ; 73
          ( 1249.62  -239.34  -655.08     1.25)  ; 74
          ( 1250.27  -239.96  -655.50     1.62)  ; 75
          ( 1251.11  -240.35  -655.98     0.22)  ; 76
          ( 1251.91  -241.20  -656.51     0.22)  ; 77
          ( 1251.54  -241.99  -657.74     0.66)  ; 78
          ( 1252.01  -242.91  -658.11     0.29)  ; 79
          ( 1252.28  -243.56  -658.35     0.52)  ; 80
          ( 1252.35  -244.12  -658.48     0.29)  ; 81
          ( 1251.95  -245.05  -660.16     0.81)  ; 82
          ( 1251.91  -245.89  -660.75     0.37)  ; 83
          ( 1251.87  -247.43  -660.96     0.22)  ; 84
          ( 1252.37  -248.02  -661.30     0.22)  ; 85
          ( 1251.57  -248.22  -664.60     1.33)  ; 86
          ( 1251.62  -248.80  -664.97     1.33)  ; 87
          ( 1251.74  -249.61  -665.16     0.22)  ; 88
          ( 1251.34  -250.40  -666.70     0.96)  ; 89
          ( 1251.39  -251.23  -667.26     0.96)  ; 90
          ( 1252.02  -252.00  -668.71     0.37)  ; 91
          ( 1252.86  -252.71  -669.25     1.11)  ; 92
          ( 1253.50  -253.01  -669.63     1.11)  ; 93
          ( 1254.34  -253.20  -670.08     0.44)  ; 94
           Normal
        )  ;  End of split
      |
        ( 1222.94  -194.45  -585.99     1.11)  ; 1, R-2-1-2
        ( 1223.67  -195.75  -583.90     0.74)  ; 2
        ( 1224.54  -197.45  -583.93     0.74)  ; 3
        ( 1225.80  -198.90  -584.64     0.96)  ; 4
        ( 1227.83  -200.37  -585.01     0.81)  ; 5
        ( 1229.13  -201.40  -585.83     1.03)  ; 6
        ( 1229.64  -201.76  -586.07     1.33)  ; 7
        (
          ( 1229.77  -202.67  -586.63     0.81)  ; 1, R-2-1-2-1
          ( 1230.08  -203.29  -587.08     0.96)  ; 2
          ( 1230.65  -203.95  -587.60     1.18)  ; 3
          ( 1231.23  -205.30  -588.10     1.18)  ; 4
          ( 1231.45  -206.10  -588.33     1.40)  ; 5
          ( 1231.80  -207.76  -588.96     3.17)  ; 6
          (
            ( 1231.23  -208.41  -590.46     1.84)  ; 1, R-2-1-2-1-1
            ( 1231.23  -209.47  -591.65     0.88)  ; 2
            ( 1232.01  -209.96  -592.31     0.52)  ; 3
            ( 1232.32  -210.91  -593.57     1.11)  ; 4
            ( 1232.55  -211.66  -593.94     0.74)  ; 5
            ( 1233.17  -212.43  -594.36     0.74)  ; 6
            ( 1233.41  -213.20  -595.41     1.25)  ; 7
            ( 1233.73  -214.04  -596.39     0.52)  ; 8
            ( 1233.80  -214.21  -596.59     0.81)  ; 9
            ( 1233.93  -215.03  -596.78     1.11)  ; 10
            ( 1234.21  -215.98  -597.06     1.40)  ; 11
            ( 1234.40  -217.09  -597.46     1.62)  ; 12
            ( 1234.77  -218.80  -597.90     1.92)  ; 13
            ( 1235.59  -220.72  -598.88     0.66)  ; 14
            (
              ( 1235.72  -221.36  -601.07     0.88)  ; 1, R-2-1-2-1-1-1
              ( 1237.09  -222.26  -602.52     0.52)  ; 2
              ( 1237.44  -223.54  -603.71     0.44)  ; 3
              ( 1237.77  -224.57  -604.24     1.03)  ; 4
              ( 1237.24  -225.64  -605.69     0.81)  ; 5
              ( 1237.54  -227.00  -606.04     0.52)  ; 6
              ( 1237.56  -227.24  -608.33     0.74)  ; 7
              ( 1238.89  -227.42  -609.10     0.52)  ; 8
              ( 1239.63  -227.62  -609.51     0.44)  ; 9
              ( 1240.47  -228.21  -610.02     0.88)  ; 10
              ( 1240.90  -229.32  -610.41     0.88)  ; 11
              ( 1241.51  -230.29  -610.86     0.44)  ; 12
              ( 1241.84  -231.49  -611.29     0.44)  ; 13
              ( 1241.81  -232.02  -612.22     0.44)  ; 14
              ( 1241.81  -232.86  -613.71     1.33)  ; 15
              ( 1242.19  -233.47  -614.28     1.33)  ; 16
              ( 1243.56  -234.61  -615.41     0.59)  ; 17
              ( 1244.36  -235.47  -615.95     0.59)  ; 18
              ( 1245.35  -236.11  -616.55     1.11)  ; 19
              ( 1246.15  -236.66  -617.04     0.66)  ; 20
              ( 1247.09  -237.24  -617.60     0.37)  ; 21
              ( 1247.77  -237.63  -618.21     0.29)  ; 22
              ( 1247.63  -237.96  -619.63     0.29)  ; 23
              ( 1247.18  -238.58  -619.82     0.59)  ; 24
              ( 1246.20  -239.68  -619.69     0.52)  ; 25
